"feature" "class" "assembly" "assembly_unit" "seq_type" "chromosome" "genomic_accession" "start" "end" "strand" "product_accession" "non.redundant_refseq" "related_accession" "name" "symbol" "GeneID" "locus_tag" "feature_interval_length" "product_length" "attributes"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1150839 1151075 "+" "WP_000103754.1" "WP_000103754.1" NA "acyl carrier protein" "" NA "P370_RS0105470" 237 78 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1151163 1152404 "+" "WP_000044679.1" "WP_000044679.1" NA "beta-ketoacyl-[acyl-carrier-protein] synthase II" "" NA "P370_RS0105475" 1242 413 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1152524 1153333 "+" "WP_000478681.1" "WP_000478681.1" NA "4-amino-4-deoxychorismate lyase" "" NA "P370_RS0105480" 810 269 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1153336 1154358 "+" "WP_000756827.1" "WP_000756827.1" NA "cell division protein YceG" "" NA "P370_RS0105485" 1023 340 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1154348 1154989 "+" "WP_001257000.1" "WP_001257000.1" NA "thymidylate kinase" "" NA "P370_RS0105490" 642 213 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1154986 1155990 "+" "WP_001267956.1" "WP_001267956.1" NA "DNA polymerase III subunit delta'" "" NA "P370_RS0105495" 1005 334 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1156001 1156798 "+" "WP_000480245.1" "WP_000480245.1" NA "DNAse" "" NA "P370_RS0105500" 798 265 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1157093 1158526 "+" "WP_000475719.1" "WP_000475719.1" NA "PTS glucose EIICB component" "" NA "P370_RS0105505" 1434 477 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1158586 1160775 "-" "WP_000953441.1" "WP_000953441.1" NA "TonB-dependent siderophore receptor" "" NA "P370_RS0105510" 2190 729 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1161109 1161468 "+" "WP_000807125.1" "WP_000807125.1" NA "histidine triad nucleotide-binding protein" "" NA "P370_RS0105515" 360 119 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1161471 1161848 "+" "WP_001225295.1" "WP_001225295.1" NA "DUF1425 domain-containing protein" "" NA "P370_RS0105520" 378 125 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1161862 1162503 "+" "WP_000164439.1" "WP_000164439.1" NA "penicillin-binding protein activator LpoB" "" NA "P370_RS0105525" 642 213 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1162484 1163308 "+" "WP_001116592.1" "WP_001116592.1" NA "thiamine kinase" "" NA "P370_RS0105530" 825 274 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1163319 1164344 "+" "WP_000529320.1" "WP_000529320.1" NA "beta-hexosaminidase" "" NA "P370_RS0105535" 1026 341 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1164367 1164909 "+" "WP_000587933.1" "WP_000587933.1" NA "hypothetical protein" "" NA "P370_RS0105540" 543 180 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1165309 1166613 "+" "WP_000211045.1" "WP_000211045.1" NA "NADH dehydrogenase" "" NA "P370_RS0105545" 1305 434 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1166585 1166789 "-" "" "" NA "hypothetical protein" "" NA "P370_RS1000000124585" 205 NA "pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1166823 1167362 "+" "WP_001043459.1" "WP_001043459.1" NA "glycine zipper 2TM domain-containing protein" "" NA "P370_RS0105550" 540 179 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1167424 1168056 "-" "WP_001336528.1" "WP_001336528.1" NA "TetR family transcriptional regulator" "" NA "P370_RS0105555" 633 210 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1168297 1168554 "+" "WP_000800153.1" "WP_000800153.1" NA "multiple stress resistance protein BhsA" "" NA "P370_RS0105560" 258 85 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1168636 1169598 "-" "WP_001350500.1" "WP_001350500.1" NA "transpeptidase" "" NA "P370_RS0105565" 963 320 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1169742 1173188 "-" "WP_001115094.1" "WP_001115094.1" NA "transcription-repair coupling factor" "" NA "P370_RS0105570" 3447 1148 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1173316 1174389 "-" "WP_000810253.1" "WP_000810253.1" NA "hypothetical protein" "" NA "P370_RS0105575" 1074 357 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1174651 1175850 "+" "WP_000284714.1" "WP_000284714.1" NA "lipoprotein-releasing system protein LolC" "" NA "P370_RS0105580" 1200 399 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1175843 1176544 "+" "WP_001033694.1" "WP_001033694.1" NA "lipoprotein-releasing system ATP-binding protein LolD" "lolD" NA "P370_RS0105585" 702 233 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1176544 1177788 "+" "WP_001251348.1" "WP_001251348.1" NA "lipoprotein-releasing system transmembrane subunit LolE" "" NA "P370_RS0105590" 1245 414 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1177817 1178728 "+" "WP_000291270.1" "WP_000291270.1" NA "N-acetyl-D-glucosamine kinase" "" NA "P370_RS0105595" 912 303 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1178744 1179583 "+" "WP_000952737.1" "WP_000952737.1" NA "NAD-dependent deacylase" "" NA "P370_RS0105600" 840 279 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1179703 1180491 "-" "WP_000713462.1" "WP_000713462.1" NA "hypothetical protein" "" NA "P370_RS0105605" 789 262 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1180488 1180949 "-" "WP_000076376.1" "WP_000076376.1" NA "hypothetical protein" "" NA "P370_RS0105610" 462 153 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1181007 1182053 "-" "WP_000759317.1" "WP_000759317.1" NA "spermidine/putrescine-binding periplasmic protein" "" NA "P370_RS0105615" 1047 348 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1182050 1182844 "-" "WP_000580316.1" "WP_000580316.1" NA "spermidine/putrescine ABC transporter permease" "" NA "P370_RS0105620" 795 264 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1182841 1183698 "-" "WP_000799401.1" "WP_000799401.1" NA "spermidine/putrescine ABC transporter permease PotB" "" NA "P370_RS0105625" 858 285 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1183682 1184818 "-" "WP_000531594.1" "WP_000531594.1" NA "Fe3+/spermidine/putrescine ABC transporter ATP-binding protein" "" NA "P370_RS0105630" 1137 378 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1184797 1185048 "-" "WP_001310720.1" "WP_001310720.1" NA "hypothetical protein" "" NA "P370_RS01000000122680" 252 83 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1185068 1186294 "+" "WP_000359434.1" "WP_000359434.1" NA "peptidase T" "" NA "P370_RS0105635" 1227 408 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1186343 1187464 "-" "WP_000456506.1" "WP_000456506.1" NA "50S ribosomal protein L16 arginine hydroxylase" "" NA "P370_RS0105640" 1122 373 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1187540 1189000 "-" "WP_000735412.1" "WP_000735412.1" NA "sensor protein PhoQ" "" NA "P370_RS0105645" 1461 486 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1189000 1189671 "-" "WP_001265471.1" "WP_001265471.1" NA "two-component system response regulator PhoP" "" NA "P370_RS0105650" 672 223 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1189840 1191210 "-" "WP_000423742.1" "WP_000423742.1" NA "adenylosuccinate lyase" "" NA "P370_RS0105655" 1371 456 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1191214 1191855 "-" "WP_001297479.1" "WP_001297479.1" NA "lysogenization protein HflD" "" NA "P370_RS0105660" 642 213 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1191891 1192997 "-" "WP_001297484.1" "WP_001297484.1" NA "tRNA 2-thiouridine(34) synthase MnmA" "" NA "P370_RS0105665" 1107 368 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1193051 1193512 "-" "WP_000476093.1" "WP_000476093.1" NA "NUDIX hydrolase" "" NA "P370_RS0105670" 462 153 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1193522 1194175 "-" "WP_001248691.1" "WP_001248691.1" NA "23S rRNA pseudouridine synthase E" "" NA "P370_RS0105675" 654 217 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1194347 1195597 "+" "WP_000444484.1" "WP_000444484.1" NA "isocitrate dehydrogenase (NADP(+))" "" NA "P370_RS0105680" 1251 416 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1196091 1196756 "-" "WP_000241967.1" "WP_000241967.1" NA "class I SAM-dependent methyltransferase" "" NA "P370_RS0105685" 666 221 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1196757 1197461 "-" "WP_010723094.1" "WP_010723094.1" NA "hypothetical protein" "" NA "P370_RS0105690" 705 234 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1197919 1198812 "+" "WP_001257372.1" "WP_001257372.1" NA "phage exclusion protein Lit" "" NA "P370_RS0105695" 894 297 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1198903 1200030 "-" "WP_000741310.1" "WP_000741310.1" NA "integrase" "" NA "P370_RS0105700" 1128 375 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1200011 1200256 "-" "WP_000939945.1" "WP_000939945.1" NA "excisionase-like protein from lambdoid prophage 14" "" NA "P370_RS0105705" 246 81 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1200369 1200576 "+" "" "" NA "hypothetical protein" "" NA "P370_RS1000000126000" 208 NA "pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1200521 1200721 "+" "WP_077449845.1" "WP_077449845.1" NA "hypothetical protein" "" NA "P370_RS1000000124590" 201 66 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1200721 1201062 "+" "WP_010723095.1" "WP_010723095.1" NA "hypothetical protein" "" NA "P370_RS1000000124595" 342 113 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1201000 1201308 "-" "WP_001005353.1" "WP_001005353.1" NA "hypothetical protein" "" NA "P370_RS0105710" 309 102 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1201483 1202157 "-" "WP_000848748.1" "WP_000848748.1" NA "LexA family transcriptional repressor" "" NA "P370_RS0105715" 675 224 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1202248 1202448 "+" "WP_000649480.1" "WP_000649480.1" NA "transcriptional regulator" "" NA "P370_RS0105720" 201 66 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1202492 1203049 "+" "WP_000515837.1" "WP_000515837.1" NA "protein YmfL" "" NA "P370_RS0105725" 558 185 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1203225 1203404 "+" "WP_001250269.1" "WP_001250269.1" NA "DUF4222 domain-containing protein" "" NA "P370_RS1000000124600" 180 59 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1203394 1204761 "+" "WP_000104929.1" "WP_000104929.1" NA "helix-turn-helix domain-containing protein" "" NA "P370_RS0105735" 1368 455 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1204773 1204955 "+" "WP_000605606.1" "WP_000605606.1" NA "hypothetical protein" "" NA "P370_RS0105740" 183 60 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1204955 1205428 "+" "WP_001350502.1" "WP_001350502.1" NA "hypothetical protein" "" NA "P370_RS01000000122685" 474 157 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1205364 1206146 "+" "WP_015675420.1" "WP_015675420.1" NA "hypothetical protein" "" NA "P370_RS01000000122690" 783 260 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1206137 1206721 "+" "WP_000383574.1" "WP_000383574.1" NA "DUF2313 domain-containing protein" "" NA "P370_RS0105755" 585 194 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1206725 1207354 "+" "WP_000554703.1" "WP_000554703.1" NA "hypothetical protein" "" NA "P370_RS0105760" 630 209 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1207356 1207769 "+" "WP_010723096.1" "WP_010723096.1" NA "tail assembly chaperone" "" NA "P370_RS0105765" 414 137 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1207741 1208343 "-" "WP_000548498.1" "WP_000548498.1" NA "tail fiber assembly protein" "" NA "P370_RS0105770" 603 200 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1208343 1208879 "-" "WP_001115524.1" "WP_001115524.1" NA "tail fiber protein" "" NA "P370_RS0105775" 537 178 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1208909 1209463 "+" "WP_000905001.1" "WP_000905001.1" NA "DNA-invertase from lambdoid prophage e14" "" NA "P370_RS0105780" 555 184 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1209570 1210403 "+" "WP_000557907.1" "WP_000557907.1" NA "5-methylcytosine-specific restriction enzyme A" "" NA "P370_RS0105785" 834 277 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1210637 1210801 "+" "WP_000943927.1" "WP_000943927.1" NA "isocitrate dehydrogenase" "" NA "P370_RS1000000124605" 165 54 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1210904 1211227 "-" "WP_001295666.1" "WP_001295666.1" NA "anti-adapter protein IraM" "" NA "P370_RS01000000122695" 324 107 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1211927 1212331 "-" "WP_000373101.1" "WP_000373101.1" NA "DUF1398 domain-containing protein" "" NA "P370_RS0105795" 405 134 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1212552 1213283 "-" "WP_000332303.1" "WP_000332303.1" NA "helix-turn-helix-type transcriptional regulator" "" NA "P370_RS0105800" 732 243 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1213488 1214699 "-" "WP_001299269.1" "WP_001299269.1" NA "blue light- and temperature-regulated antirepressor BluF" "" NA "P370_RS0105805" 1212 403 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1215013 1215249 "+" "WP_000554140.1" "WP_000554140.1" NA "two-component-system connector protein YcgZ" "" NA "P370_RS0105810" 237 78 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1215292 1215564 "+" "WP_000858002.1" "WP_000858002.1" NA "two-component-system connector protein YmgA" "" NA "P370_RS0105815" 273 90 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1215593 1215859 "+" "WP_000888772.1" "WP_000888772.1" NA "RcsB connector protein for regulation of biofilm and acid-resistance" "" NA "P370_RS0105820" 267 88 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1215972 1216220 "+" "WP_001065752.1" "WP_001065752.1" NA "hypothetical protein" "" NA "P370_RS0105825" 249 82 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1216552 1218075 "+" "WP_001246499.1" "WP_001246499.1" NA "cyclic diguanylate phosphodiesterase" "" NA "P370_RS0105830" 1524 507 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1218207 1218425 "+" "WP_001065861.1" "WP_001065861.1" NA "hypothetical protein" "" NA "P370_RS0105835" 219 72 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1218430 1218573 "-" "WP_001333594.1" "WP_001333594.1" NA "hypothetical protein" "" NA "P370_RS01000000122705" 144 47 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1218825 1220345 "+" "WP_001301095.1" "WP_001301095.1" NA "autotransporter outer membrane beta-barrel domain-containing protein" "" NA "P370_RS1000000124030" 1521 506 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1220358 1221472 "+" "" "" NA "autotransporter outer membrane beta-barrel domain-containing protein" "" NA "P370_RS1000000124035" 1115 NA "pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1221529 1221858 "-" "WP_001295611.1" "WP_001295611.1" NA "hypothetical protein" "" NA "P370_RS0105850" 330 109 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1221868 1222212 "-" "WP_000726974.1" "WP_000726974.1" NA "glycine zipper family protein" "" NA "P370_RS0105855" 345 114 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1222214 1222387 "-" "WP_000122462.1" "WP_000122462.1" NA "hypothetical protein" "" NA "P370_RS01000000122710" 174 57 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1222488 1222673 "+" "WP_001325005.1" "WP_001325005.1" NA "hypothetical protein" "" NA "P370_RS1000000124610" 186 61 ""
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1222689 1223131 "+" "" "" NA "autotransporter outer membrane beta-barrel domain-containing protein" "" NA "P370_RS01000000122715" 443 NA "pseudo"
"CDS" "without_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1223177 1223361 "+" "" "" NA "hypothetical protein" "" NA "P370_RS1000000124620" 185 NA "pseudo"
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1223503 1223769 "-" "WP_001185665.1" "WP_001185665.1" NA "cell division topological specificity factor" "" NA "P370_RS0105865" 267 88 ""
"CDS" "with_protein" "GCF_000482265.1" "Primary Assembly" "unplaced scaffold" NA "NZ_AYEK01000001.1" 1223773 1224585 "-" "WP_000101055.1" "WP_000101055.1" NA "septum site-determining protein MinD" "" NA "P370_RS0105870" 813 270 ""
